"ref_area.label","source.label","indicator.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Finland","ES - Structure of Earnings Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Native-born","Currency: U.S. dollars","2020",4138.176,,"Job coverage: Main job currently held | Currency: FIN - Euro (EUR)","Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Reference group coverage: Employees | Establishment size coverage: All establishments with at least 5 employees"
"Finland","ES - Structure of Earnings Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Foreign-born","Currency: U.S. dollars","2020",3750.972,,"Job coverage: Main job currently held | Currency: FIN - Euro (EUR)","Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Reference group coverage: Employees | Establishment size coverage: All establishments with at least 5 employees"
"Finland","ES - Structure of Earnings Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Total","Currency: U.S. dollars","2020",4491.115,,"Job coverage: Main job currently held | Currency: FIN - Euro (EUR)","Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Reference group coverage: Employees | Establishment size coverage: All establishments with at least 5 employees"
"Finland","ES - Structure of Earnings Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Native-born","Currency: U.S. dollars","2020",4526.523,,"Job coverage: Main job currently held | Currency: FIN - Euro (EUR)","Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Reference group coverage: Employees | Establishment size coverage: All establishments with at least 5 employees"
"Finland","ES - Structure of Earnings Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Foreign-born","Currency: U.S. dollars","2020",4061.649,,"Job coverage: Main job currently held | Currency: FIN - Euro (EUR)","Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Reference group coverage: Employees | Establishment size coverage: All establishments with at least 5 employees"
"Finland","ES - Structure of Earnings Survey","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Total","Currency: U.S. dollars","2020",3750.972,,"Job coverage: Main job currently held | Currency: FIN - Euro (EUR)","Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Reference group coverage: Employees | Establishment size coverage: All establishments with at least 5 employees"
"Finland","ES - Structure of Earnings Survey","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Native-born","Currency: U.S. dollars","2020",3774.958,,"Job coverage: Main job currently held | Currency: FIN - Euro (EUR)","Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Reference group coverage: Employees | Establishment size coverage: All establishments with at least 5 employees"
"Finland","ES - Structure of Earnings Survey","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Foreign-born","Currency: U.S. dollars","2020",3401.46,,"Job coverage: Main job currently held | Currency: FIN - Euro (EUR)","Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Reference group coverage: Employees | Establishment size coverage: All establishments with at least 5 employees"
"France","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Total","Currency: U.S. dollars","2020",2302.154,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Native-born","Currency: U.S. dollars","2020",2318.992,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Foreign-born","Currency: U.S. dollars","2020",2184.958,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Status unknown","Currency: U.S. dollars","2020",2033.741,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Total","Currency: U.S. dollars","2020",2572.857,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Native-born","Currency: U.S. dollars","2020",2587.481,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Foreign-born","Currency: U.S. dollars","2020",2474.519,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Status unknown","Currency: U.S. dollars","2020",2775.535,"Unreliable","Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Total","Currency: U.S. dollars","2020",2033.781,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Native-born","Currency: U.S. dollars","2020",2056.37,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Foreign-born","Currency: U.S. dollars","2020",1869.638,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Status unknown","Currency: U.S. dollars","2020",1166.399,"Unreliable","Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Total","Currency: U.S. dollars","2019",2223.595,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Native-born","Currency: U.S. dollars","2019",2249.808,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Foreign-born","Currency: U.S. dollars","2019",2041.972,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Status unknown","Currency: U.S. dollars","2019",1677.845,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Total","Currency: U.S. dollars","2019",2502.516,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Native-born","Currency: U.S. dollars","2019",2533.837,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Foreign-born","Currency: U.S. dollars","2019",2296.673,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Status unknown","Currency: U.S. dollars","2019",1984.114,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Total","Currency: U.S. dollars","2019",1947.492,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Native-born","Currency: U.S. dollars","2019",1972.454,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Foreign-born","Currency: U.S. dollars","2019",1765.124,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Female","Place of birth: Status unknown","Currency: U.S. dollars","2019",1165.231,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Total","Currency: U.S. dollars","2018",2281.193,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Native-born","Currency: U.S. dollars","2018",2308.293,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Foreign-born","Currency: U.S. dollars","2018",2091.435,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Total","Place of birth: Status unknown","Currency: U.S. dollars","2018",1476.723,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Total","Currency: U.S. dollars","2018",2569.679,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Average monthly earnings of employees by sex and place of birth","Sex: Male","Place of birth: Native-born","Currency: U.S. dollars","2018",2602.734,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
